ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
fishing_0052,mcmatukar,maniya tidop ngap onon ngabaldomba,#	maniya	ti-dop	ZERO	nga-	a-p	%	#	onon	ZERO	nga-	bal-do-mba	%,#	here	finish-IRR:D	ZERO	1SG.S-	go-IRR:D	%	#	hook	ZERO	1SG.A-	throw-AGAIN-IRR:I	%,"Here there wasn't any, I went and threw the hook again.",en,MORPHEME_ALIGNED,,fishing_mp3 fishing_wav fishing_eaf fishing_xml fishing_tsv,,196193,198583,#	other:l	other	0.1:s	-pro_1_s	v:pred	%	#	np:p	0.1:a	-pro_1_a	v:pred	%,,fishing,∅	∅	∅	2001	2001	∅	∅	∅	2006	2001	2001	∅	∅,∅	∅	∅	2001	2001	∅	∅	∅	2006	2001	2001	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0001,mcmatukar,"Ngau neraurau, mainangan, ngahau nen lo ngagamukaba.",#	ngau	neraurau	main-angan	nga-ha-u	nen	lo	ZERO	nga-	gamuka-ba	%,#	1SG.S	story	TOP-FOC	1SG-POSS-1SG	mom	as	ZERO	1SG.S-	talk-I:IRR	%,My story is about my mother,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,1607,5971,#	ln_pro.1:poss	np:dt	rn	ln_pro.1:poss	np.h:obl	adp	0.1:s	-pro_1_s	v:pred	%,,kadagoi,∅	3003	3001	∅	3003	3002	∅	3003	3003	∅	∅,∅	3003	3001	∅	3003	3002	∅	3003	3003	∅	∅,∅	new	new	∅	∅	new	∅	∅	∅	∅	∅
kadagoi_0002,mcmatukar,Ngahau nen mainangan Matugar pain.,#	nga-ha-u	nen	main-angan	Matugar	pain	%,#	1SG-POSS-1SG	mom	TOP-FOC	Matugar	woman	%,my mother is a Matugar woman,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,6911,9291,#	ln_pro.1:poss	np.h:s	rn	ln_pn_np	np.h:pred	%,,kadagoi,∅	3003	3002	∅	∅	∅	∅,∅	3003	3002	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
kadagoi_0003,mcmatukar,"Madonge yawe, Kudag tamat ngalenge.",#	ZERO	mado-nge	y-a-we	%	#	Kudag	tamat	ZERO	ngale-nge	%,#	ZERO	live-SEQ:D	3SG.S-go-SEQ:D	%	#	Kudag_(village)	man	ZERO	marry-R:I:PFV	%,stayed untill she got married to a Kudag man,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,10142,12905,#	0.h:s	v:pred	aux	%	#	ln_pn_np	np.h:a	0.h:p	v:pred	%,,kadagoi,∅	3002	∅	∅	∅	∅	∅	3004	3002	∅	∅,∅	3002	∅	∅	∅	∅	∅	3004	3002	∅	∅,∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅
kadagoi_0004,mcmatukar,"Ida dimadonge, dinageyamame.",#	ida	ZERO	di-	mado-nge	%	#	ZERO	ZERO	di-	nage	-yamam	-e	%,#	with	ZERO	3SG.S-	live-SEQ:D	%	#	ZERO	ZERO	3PL.A-	give.birth	-1PL.EXCL.P	-SEQ:D	%,they stayed together they gave birth to us,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,13736,16196,#	other	0.h:s	-pro_h_s	v:pred	%	#	0.h:a	0.1:p	-pro_h_a	v:pred	-pro_h_p	-rv	%,,kadagoi,∅	∅	3005	3005	∅	∅	∅	3005	3006	3005	∅	3006	∅	∅,∅	∅	3005	3005	∅	∅	∅	3005	3006	3005	∅	3006	∅	∅,∅	∅	bridging	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅
kadagoi_0005,mcmatukar,Diyamatamame yauwe ngamuyanyane.,#	ZERO	ZERO	di-	yamat	-amam	-e	y-au-we	%	#	ZERO	ngam-	uyan-yan-e	%,#	ZERO	ZERO	3SG.A-	care_for	-1PL.EXCL.P	-SEQ:D	3SG.S-go-SEQ:D	%	#	ZERO	1PL.EXCL.S-	big-uyan.redup-R:I:PFV	%,they tookcare of us and we grow up,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,16334,18743,#	0.h:a	0.1:p	-pro_h_a	v:pred	-pro_1_p	-rv	aux	%	#	0.1:s	-pro_1_s	v:pred	%,,kadagoi,∅	3005	3006	3005	∅	3006	∅	∅	∅	∅	3006	3006	∅	∅,∅	3005	3006	3005	∅	3006	∅	∅	∅	∅	3006	3006	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0006,mcmatukar,"Ngau, ngauwe pain dabokado ngau tamat ngangalenge.",#	ngau	nga-	au-we	%	#	ZERO	pain	dabok-ado	%	#	ngau	tamat	nga-	ngale-nge	%,#	1SG.S	1SG.S-	go-SEQ:D	%	#	ZERO	woman	big-R:D	%	#	1SG.A	man	1SG.A-	marry-R:I:PFV	%,I grow up to be a woman and I got married,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,18936,22236,#	pro.1:s	-pro_1_s	v:pred	%	#	0.1:s	lv	v:pred	%	#	pro.1:a	np.h:p	-pro_1_a	v:pred	%,,kadagoi,∅	3003	3003	∅	∅	∅	3003	∅	∅	∅	∅	3004	3007	3004	∅	∅,∅	3003	3003	∅	∅	∅	3003	∅	∅	∅	∅	3004	3007	3004	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅
kadagoi_0007,mcmatukar,"Ngahau tamat mainangan, Ali do Surumaran .",#	nga-ha-u	tamat	main-angan	Ali	do	Surumaran	%,#	1SG-POSS-1SG	man	TOP-FOC	Ali	and	Surumaran	%,my husband is Ali and Surumaran,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,23490,26147,#	ln_pro.1:poss	np.h:s	rn	pn_np:pred	rn	rn_pn_np	%,,kadagoi,∅	3003	3007	∅	∅	∅	∅	∅,∅	3003	3007	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0008,mcmatukar,"Ngammadonge, ngahau tamat ab yabinge, abi ngambinge, tie.",#	ZERO	ngam-	mado-nge	%	#	nga-ha-u	tamat	ab	ya-	abi-nge	%	#	abi	ZERO	ngam-	abi-nge	ti-e	%,#	ZERO	1PL.EXCL.S-	live-SEQ:D	%	#	1SG-POSS-1SG	man	house	3SG.A-	hold-SEQ:D	%	#	garden	ZERO	1PL.EXCL.A-	hold-SEQ:D	finish-R:I:PFV	%,"we stayed and my husband built a house, make a garden, finish",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,26898,30975,#	0.1:s	-pro_1_s	v:pred	%	#	ln_pro.1:poss	np.h:a	np:p	-pro_h_a	v:pred	%	#	np:p	0.1:a	-pro_1_a	v:pred	aux	%,,kadagoi,∅	3008	3008	∅	∅	∅	3003	3007	3009	3007	∅	∅	∅	3010	3008	3008	∅	∅	∅,∅	3008	3008	∅	∅	∅	3003	3007	3009	3007	∅	∅	∅	3010	3008	3008	∅	∅	∅,∅	bridging	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅
kadagoi_0009,mcmatukar,Ngammadondo ngau aim aipainim nganagedine.,#	ZERO	ngam-	mado-ndo	%	#	ngau	aim	aipainim	nga-	nage	-din	-e	%,#	ZERO	1PL.EXCL.S-	stay-R:D	%	#	1SG.A	children	children	1SG.A-	give.birth	-3PL.P	-R:I:PFV	%,we stayed and I gave birth to our chlidren,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,31216,34376,#	0.1:s	-pro_1_s	v:pred	%	#	pro.1:a	np.h:p	rn	-pro_1_a	v:pred	-pro_h_p	-rv	%,,kadagoi,∅	3008	3008	∅	∅	∅	3003	3011	∅	3003	∅	3011	∅	∅,∅	3008	3008	∅	∅	∅	3003	3011	∅	3003	∅	3011	∅	∅,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅
kadagoi_0010,mcmatukar,"Ngamyamataie, ngammadonge yau.",#	ZERO	ZERO	ngam-	yamat	-ai	-e	%	#	ZERO	ngam-	mado-nge	ya-a	%,#	ZERO	ZERO	1PL.EXCL.A-	care.for	-3PL.some.P	-SEQ:D	%	#	ZERO	1PL.EXCL.S-	live-SEQ:D	3SG.S-go	%,we tookcare of them untill,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,35122,37599,#	0.1:a	0.h:p	-pro_1_a	v:pred	-pro_h_p	-rv	%	#	0.1:s	-pro_1_s	v:pred	aux	%,,kadagoi,∅	3008	3011	3008	∅	3011	∅	∅	∅	∅	∅	∅	∅	∅,∅	3008	3011	3008	∅	3011	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0011,mcmatukar,"Malal main ngammeninge, haun malal turante ngamawe ngammadonge.",#	malal	main	ZERO	ngam-	men	-i	-nge	%	#	hau-n	malal	tura-n-te	ZERO	ngam-	a-we	%	#	ZERO	ngam-	mado-nge	%,#	village	TOP	ZERO	1PL.EXCL.A-	leave	-3SG.P	-SEQ:D	%	#	young-3SG	village	another-3SG-LOC	ZERO	1PL.EXCL.S-	go-SEQ:D	%	#	ZERO	1PL.EXCL.S-	live-R:IPFV	%,I left this place and I went to the other place we went and stayed,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,37818,41008,#	np:p	rn	0.1:a	-pro_1_a	v:pred	-pro_p	-rv	%	#	ln	ln	np:g	0.1:s	-pro_1_s	v:pred	%	#	0.1:s	-pro_1_s	v:pred	%,,kadagoi,∅	3012	∅	3013	3013	∅	3012	∅	∅	∅	∅	∅	3014	3013	3013	∅	∅	∅	3013	3013	∅	∅,∅	3012	∅	3013	3013	∅	3012	∅	∅	∅	∅	∅	3014	3013	3013	∅	∅	∅	3013	3013	∅	∅,∅	bridging	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0012,mcmatukar,Aben haun ngammadonge yawe.,#	aben	hau-n	ZERO	ngam-	mado-nge	y-a-we	%,#	place	young-3SG	ZERO	1PL.EXCL.S-	live-SEQ:D	3SG.S-go-R:I:PFV	%,we live in a new place,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,41038,44485,#	np:l	rn	0.1:s	-pro_1_s	v:pred	aux	%,,kadagoi,∅	3014	∅	3013	3013	∅	∅	∅,∅	3014	∅	3013	3013	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0013,mcmatukar,Ab yabinge malal haun mainte.,#	ab	ZERO	ya-	abi-nge	malal	hau-n	main-te	%,#	house	ZERO	3SG.A-	hold-R:I:PFV	village	young-3SG	TOP-LOC	%,he built house at the new place,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,45225,47439,#	np:p	0.h:a	-pro_h_a	v:pred	np:l	rn	rn	%,,kadagoi,∅	3015	3007	3007	∅	3014	∅	∅	∅,∅	3015	3007	3007	∅	3014	∅	∅	∅,∅	bridging	∅	∅	∅	∅	∅	∅	∅
kadagoi_0014,mcmatukar,"Ab yabinge, ngamado, abi ngambinge, ngahamam aipainim ngamyamataido, ngamyamataido yau uyan, uyane.",#	ab	ZERO	ya-	abi-nge	%	#	ZERO	ngam-	mado	%	#	abi	ZERO	ngam-	bi-nge	%	#	ngahamam	aipainim	ZERO	ngam-	yamat	-ai	-do	%	#	ZERO	ZERO	ngam-	yamat	-ai	-do	ya-au	%	#	ZERO	uyan-uyan-e	%,#	house	ZERO	3SG.A-	hold-SEQ:D	%	#	ZERO	1PL.EXCL.S-	sit	%	#	garden	ZERO	1PL.EXCL.A-	hold-SEQ:D	%	#	our.EXCL	childre	ZERO	1PL.EXCL.A-	care.for	-3PL.some.P	-R:D	%	#	ZERO	ZERO	1PL.EXCL.A-	care.for	-3PL.some.P	-R:D	3SG.S-go	%	#	ZERO	big-big.REDUP-R:I:PFV	%,"he built house, we lived, we made garden we looked after our children and they grow up big",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,47439,55249,#	np:p	0.h:a	-pro_h_a	v:pred	%	#	0.1:s	-pro_1_s	v:pred	%	#	np:p	0.1:a	-pro_1_a	v:pred	%	#	ln	np.h:p	0.1:a	-pro_1_a	v:pred	-pro_h_p	-rv	%	#	0.1:a	0.h:p	-pro_1_a	v:pred	-pro_h_p	-rv	aux	%	#	0.h:s	v:pred	%,,kadagoi,∅	3015	3007	3007	∅	∅	∅	3008	3008	∅	∅	∅	3016	3008	3008	∅	∅	∅	∅	3011	3008	3008	∅	3011	∅	∅	∅	3008	3011	3008	∅	3011	∅	∅	∅	∅	3011	∅	∅,∅	3015	3007	3007	∅	∅	∅	3008	3008	∅	∅	∅	3016	3008	3008	∅	∅	∅	∅	3011	3008	3008	∅	3011	∅	∅	∅	3008	3011	3008	∅	3011	∅	∅	∅	∅	3011	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0015,mcmatukar,"Diyawe sulelo diyadine aipainim, ngahau aipainim hudungan sule diyaba.",#	ZERO	di-	ya-we	sule-lo	%	#	ZERO	ZERO	di-	ya	-din	-e	aipainim	%	#	nga-ha-u	aipainim	hudungan	sule	di-	ya-ba	%,#	ZERO	3PL.S-	go-SEQ:D	school-in	%	#	ZERO	ZERO	3PL.S-	go	-3PL.P	-R:I:PFV	children	%	#	1SG-POSS-1SG	children	every	school	3PL.S-	go-I:IRR	%,"they went to school, all my children will go to school",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,55776,60077,#	0.h:s	-pro_h_s	v:pred	np:g	%	#	0.h:s	0.h:p	-pro_h_s	v:pred	-pro_h_p	-rv	np.h:dt	%	#	ln_pro.1:poss	np.h:s	rn	np:g	-pro_h_s	v:pred	%,,kadagoi,∅	3011	3011	∅	3017	∅	∅	3011	∅	3011	∅	∅	∅	3011	∅	∅	3003	3011	∅	3017	3011	∅	∅,∅	3011	3011	∅	3017	∅	∅	3011	∅	3011	∅	∅	∅	3011	∅	∅	3003	3011	∅	3017	3011	∅	∅,∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0016,mcmatukar,"Diyawe disuledo ngam ngammadonge malalte abi ngambindo, bom urat ngamnagendo.",#	ZERO	di-	ya-we	%	#	ZERO	di-	sule-do	%	#	ngam	ngam-	mado-nge	malal-te	%	#	abi	ZERO	ngam-	bi-ndo	%	#	bom	urat	ZERO	ngam-	nage-ndo	%,#	ZERO	3PL.S-	go-SEQ:D	%	#	ZERO	3PL.S-	school-R:D	%	#	1PL.S	1PL.S-	stay-SEQ:D	village-LOC	%	#	garden	ZERO	1PL.EXCL.A-	hold-R:D	%	#	sago	work	ZERO	1PL.EXCL.A-	work-R:D	%,"they went to school and we live in the village, we made gardens, we made sago",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,60487,66403,#	0.h:s	-pro_h_s	v:pred	%	#	0.h:s	-pro_h_s	v:pred	%	#	pro.1:s	-pro_1_s	v:pred	np:l	%	#	np:p	0.1:a	-pro_1_a	v:pred	%	#	np:p	rn_np	0.1:a	-pro_1_a	v:pred	%,,kadagoi,∅	3011	3011	∅	∅	∅	3011	3011	∅	∅	∅	3013	3013	∅	3014	∅	∅	3016	3008	3008	∅	∅	∅	∅	3019	3008	3008	∅	∅,∅	3011	3011	∅	∅	∅	3011	3011	∅	∅	∅	3013	3013	∅	3014	∅	∅	3016	3008	3008	∅	∅	∅	∅	3019	3008	3008	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅
kadagoi_0017,mcmatukar,"Bom ngamngalepalum abate yendope ngampidap wasingwai, darukwai ngamtorago.",#	bom	ZERO	ngam-	ngale-palum	ab-ate	%	#	ZERO	ya-	en-do-pe	%	#	ZERO	ngam-	pid-ap	%	#	wasing-wai	daru-k-wai	ZERO	ngam-	tor-ago	%,#	sago	ZERO	1PL.EXCL.A-	take-DIR_towards_ref	house-LOC	%	#	ZERO	3SG.S-	lay-R:D-COND	%	#	ZERO	1PL.S-	descend-IRR:D	%	#	fish-in.regard.to	meat-NOM.UNPOSS-in.regard.to	ZERO	1PL.EXCL.S-	walk-R:I:IMPV	%,"we bring the sago to the house and we go down and look for fish, we search for protein",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,66633,71298,#	np:p	0.1:a	-pro_1_a	v:pred	np:g	%	#	0:s	-pro_s	v:pred	%	#	0.1:s	-pro_1_s	v:pred	%	#	np:obl	np:obl	0.1:s	-pro_1_s	v:pred	%,,kadagoi,∅	3018	3008	3008	∅	3015	∅	∅	3018	3018	∅	∅	∅	3008	3008	∅	∅	∅	3020	3021	3008	3008	∅	∅,∅	∅	3008	3008	∅	3015	∅	∅	∅	∅	∅	∅	∅	3008	3008	∅	∅	∅	3020	3021	3008	3008	∅	∅,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	new	∅	∅	∅	∅
kadagoi_0018,mcmatukar,"Wasing daruk ngam abate ngamnagep, yendope.",#	wasing	daru-k	ngam	ab-ate	ngam-	nage-p	y-en-dope	%,#	fish	meat-NOM.UNPOSS	1PL.EXCL.A	house-LOC	1PL.EXCL.A-	work-IRR:D	3SG.S-lay-COND	%,"we get fish, protein, stayed",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,71766,74781,#	np:p	rn_np	pro.1:a	np:l	-pro_1_a	v:pred	aux	%,,kadagoi,∅	3033	3034	3008	3015	3008	∅	∅	∅,∅	3033	3034	3008	3015	3008	∅	∅	∅,∅	bridging	bridging	∅	∅	∅	∅	∅	∅
kadagoi_0019,mcmatukar,"Ngamneima garib ngambal, tamat disapid, ngampandin, dinindop, diadinago, ngau aipainim ngamyamataigo.",#	ZERO	ZERO	ngam-	nei-ma	%	#	garib	ZERO	ngam-	bal	%	#	tamat	di-	sapid	%	#	ZERO	ZERO	ZERO	ngam-	pan	-din	%	#	ZERO	ZERO	di-	ani-ndop	%	#	ZERO	di-	a-din-go	%	#	nga-ha-u	aipainim	ZERO	ngam-	yamat	-ai	-go	%,#	ZERO	ZERO	1PL.EXCL.S-	cook-D:HAB	%	#	woven.mat	ZERO	1PL.EXCL.A-	throw	%	#	man	3PL.S-	develop	%	#	ZERO	ZERO	ZERO	1PL.EXCL.A-	give	-3PL.R	%	#	ZERO	ZERO	3SG.A-	eat-IRR:D	%	#	ZERO	3PL.S-	go-3PL.P-R:I:IMPV	%	#	1SG-POSS-1SG	children	ZERO	1PL.EXCL.A-	care.for	-3PL.some.P	-R:I:IMPV	%,"we cook we call a meeting people came, they will eat they go, I took after my children",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,75792,82142,#	0.1:s	0:p	-pro_1_s	v:pred	%	#	np:p	0.1:a	-pro_1_a	v:pred	%	#	np.h:s	-pro_h_s	v:pred	%	#	0.1:a	0:p	0.h:g	-pro_1_a	v:pred	-pro_h_g	%	#	0.h:a	0:p	-pro_h_a	v:pred	%	#	0.h:s	-pro_h_s	v:pred	%	#	ln_pro.1:poss	np.h:p	0.1:a	-pro_1_a	v:pred	-pro_h_p	-rv	%,,kadagoi,∅	3008	3022	3008	∅	∅	∅	3023	3008	3008	∅	∅	∅	3024	3024	∅	∅	∅	3008	3022	3024	3008	∅	3024	∅	∅	3024	3022	3024	∅	∅	∅	3024	3024	∅	∅	∅	3003	3011	3008	3008	∅	3011	∅	∅,∅	3008	3022	3008	∅	∅	∅	3023	3008	3008	∅	∅	∅	3024	3024	∅	∅	∅	3008	3022	3024	3008	∅	3024	∅	∅	3024	3022	3024	∅	∅	∅	3024	3024	∅	∅	∅	3003	3011	3008	3008	∅	3011	∅	∅,∅	∅	bridging	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0020,mcmatukar,Ngahau tamat main ti urat nagenggokai.,#	nga-ha-u	tamat	main	ti	urat	nage-nggokai	%,#	1SG-POSS-1SG	man	TOP	NEG	work	work-R:I:IMPV:HAB	%,my husband is not employed,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,82332,84857,#neg	ln_pro.1:poss	np.h:s	rn	other	np:p	v:pred	%,,kadagoi,∅	3003	3007	∅	∅	∅	∅	∅,∅	3003	3007	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0021,mcmatukar,Malalte madonggo.,#	malal-te	ZERO	mado-nggo	%,#	village-LOC	ZERO	live-R:I:IMPV	%,he stays at home,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,85035,86351,#	np:l	0.h:s	v:pred	%,,kadagoi,∅	3014	3007	∅	∅,∅	3014	3007	∅	∅,∅	∅	∅	∅	∅
kadagoi_0022,mcmatukar,"Mariu, kakau paidinago main ngangalema ngadaddope (main waindope) matan ngangalenggo.",#	mariu	kakau	ZERO	pai	-din	-ago	%	#	main	ZERO	nga-	ngale-ma	%	#	ZERO	ZERO	nga-	wai-ndope	%	#	matan	ZERO	nga-	ngale-nggo	%,#	betelnut	cocoa	ZERO	plant	-3PL.P	-R:I:IMPV	%	#	PROX	ZERO	1SG.A-	take-D:HAB	%	#	ZERO	ZERO	1SG.A-	sell-COND	%	#	money	ZERO	1SG.A-	take-R:I:IMPV	%,he is planting betelnut cocoa we gets them and he shares he gets the money,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,86623,92950,#	np:p	rn_np	0.h:a	v:pred	-pro_p	-rv	%	#	dem_pro:p	0.1:a	-pro_1_a	v:pred	%	#	0.1:a	0:p	-pro_1_a	v:pred	%	#	np:p	0.1:a	-pro_1_a	v:pred	%,,kadagoi,∅	3026	3027	3008	∅	3028	∅	∅	∅	3028	3003	3003	∅	∅	∅	3003	3028	3003	∅	∅	∅	3029	3003	3003	∅	∅,∅	3026	3027	3008	∅	3028	∅	∅	∅	3028	3003	3003	∅	∅	∅	3003	3028	3003	∅	∅	∅	3029	3003	3003	∅	∅,∅	new	new	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅
kadagoi_0023,mcmatukar,"Matan ngangalema ngahau aipainim hadi sulungadi ngadadago, dinagendope sule diyawe.",#	matan	ZERO	nga-	ngale-ma	%	#	nga-ha-u	aipainim	ha-di	sulung-adi	ZERO	nga-	dad-ago	%	#	ZERO	ZERO	di-	nage-ndo-pe	%	#	sule	ZERO	di-	ya-we	%,#	money	ZERO	1SG.A-	take-D:HAB	%	#	1SG-POSS-1SG	girls	POSS.3PL	bark-3PL	ZERO	1SG.A-	buy-R:I:IMPV	%	#	ZERO	ZERO	3PL.A-	put-R:D-COND	%	#	school	ZERO	3PL.S-	go-R:I:PFV	%,"I get the money and buy clothes for my children, they wear it and go to a school",en,WORD_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,93468,98794,#	np:p	0.1:a	-pro_1_a	v:pred	%	#	ln_pro.1:poss	ln_np.h	ln	np:p	0.1:a	-pro_1_a	v:pred	%	#	0.h:a	0:p	-pro_h_a	v:pred	%	#	np:g	0.h:s	-pro_h_s	v:pred	%,,kadagoi,∅	3029	3003	3003	∅	∅	∅	3003	3011	∅	3030	3003	3003	∅	∅	∅	3011	3030	3011	∅	∅	∅	3017	3011	3011	∅	∅,∅	3029	3003	3003	∅	∅	∅	3003	3011	∅	3030	3003	3003	∅	∅	∅	3011	3030	3011	∅	∅	∅	3017	3011	3011	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0024,mcmatukar,"Do ngammadonge yau gamoni mainangan, ngahamam ab gam haiyane wagamanenago, ngahamam abate sul tati.",#	do	ZERO	ngam-	mado-nge	y-a	gamoni	main-angan	%	#	ngahamam	ab	gam	haiyan-e	%	#	ZERO	wagam-anen-ago	%	#	ngahamam	ab-ate	sul	tati	%,#	and	ZERO	1PL.S-	stay-SEQ:D	3SG.S-go	now	TOP-FOC	%	#	our.EXCL	house	already	bad-R:I:PFV	%	#	ZERO	before-P.POSS-R:I:IMPV	%	#	our.EXCL	house-LOC	electricity	nothing	%,"and live untill today, our house is broken it's getting ol old our house does not have light",en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,99533,107001,#	other	0.1:s	-pro_1_s	v:pred	aux	other	rn	%	#	ln_pro.1:poss	np:s	other	v:pred	%	#	0:s	v:pred	%	#	ln_pro.1:poss	np:l	np:predex	rn	%,,kadagoi,∅	∅	3013	3013	∅	∅	∅	∅	∅	∅	3013	3015	∅	∅	∅	∅	3015	∅	∅	∅	3013	3015	∅	∅	∅,∅	∅	3013	3013	∅	∅	∅	∅	∅	∅	3013	3015	∅	∅	∅	∅	3015	∅	∅	∅	3013	3015	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kadagoi_0025,mcmatukar,Gamoni ngammadonggo main.,#	gamoni	ZERO	ngam-	mado-nggo	main	%,#	now	ZERO	1PL.EXCL.S-	live-R:I:IMPV	TOP	%,how we live to is,en,MORPHEME_ALIGNED,,kadagoi_mp3 kadagoi_wav kadagoi_eaf kadagoi_xml kadagoi_tsv,,107501,109240,#	other	0.1:s	-pro_1_s	v:pred	other	%,,kadagoi,∅	∅	3013	3013	∅	∅	∅,∅	∅	3013	3013	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
